userName,at,content
M. Aly Taqy,2024-10-27 09:38:10,100%bagus dan seru
Humam,2024-10-27 09:37:50,Keren
alvian p fareza,2024-10-27 09:37:43,Mantab
Agil A,2024-10-27 09:37:35,Game tolol rusak anying
Azka fawaz Azka,2024-10-27 09:37:14,Bagus sekali
RD PRO,2024-10-27 09:37:03,game MOBA terbaik
Aprandi Aprandi winata,2024-10-27 09:36:57,Serruuu ajsihhhh Tapi sering nglek nglekk juggh
Edi Sutrisno,2024-10-27 09:36:11,mesti ya mau naik mitik dikasih temen draksitemm lol mending pindah
Armansyah,2024-10-27 09:35:52,Saya memberi bintang 4 karena ini game bagus tapi ada masalah nya yaitu bug yang Hero nya melayang 🙏🙏 terimakasih
Ramli,2024-10-27 09:35:00,"Tolong lah saya gk mau Yss di revam, soal jelek banget"
Indotani Cell,2024-10-27 09:34:02,Saya udah lama main ml ini gegara ganti hp saya harus akun ulang lagi ini ke3 jangan kasih darsistem
Ferdian Store,2024-10-27 09:32:17,Kecawa banget si jaringan bagus tapi Masi lag
Kenzy Miguel,2024-10-27 09:32:09,Always lose
DANTE年,2024-10-27 09:32:09,"Monton puki kasi lose treak gw mulu Gw Solo kalah, duo juga kalah, party pun juga kalah padahal tim gw full glory jadi malas maen ml di lock mulu ama system Mending pindah ke hok"
Eka Fitriani,2024-10-27 09:30:38,Game asu elek banget
Ardhana Aswari,2024-10-27 09:30:08,Game kapitalis
Fikar,2024-10-27 09:30:04,"Match gk seru, tim tolol semua, hp gua tiba tiba keluar sendiri dari game Gua di report satu tim + musuh kredit skor yg asalnya 100 jadi 40"
Fzall Gani,2024-10-27 09:29:27,gem aneh anjj gem ga jelas sinyal udahh baguss jugaa pasmain tetep aja ms merah puqi
tika yuliana,2024-10-27 09:28:14,Sering lag padahal udah pakai wifi+data. Match tidak sesuai
Satria Wahyu,2024-10-27 09:28:09,Game ini bagus untuk di mainkan
Bbc 123,2024-10-27 09:28:00,Tolong perbaiki bug tidak bisa login dan stuk di logo
Alfin Zafis,2024-10-27 09:27:42,"Aku minta maaf ya moonton , player mlbb yang pernah ku temui mau pun tidak kutemui dan maafin aku ya negara ku , Indonesia maaf yaa"
Sri Lestari,2024-10-27 09:27:30,Saya sangat menyukainya👍👍👍👍👍👍👍✌👍👍👍👍👍👍👍
avocadoo,2024-10-27 09:26:42,Jangan main MLbb lagi banyak yang toxsik dan banyak dark sistem dan m onton gak baik
Darwin Sutjipto,2024-10-27 09:25:51,Game SAMPAH
Anggun rahmawati,2024-10-27 09:25:07,"seasik apasii kamu ,sampe cowoku lebih milih Mobile legend ketimbang aku lebih milih matiin vc dripada matiin game"
Imam Buchori,2024-10-27 09:24:34,moton konto alpa ku ameh bitang telu gaeto alpa Sito
Mon Firmansyah,2024-10-27 09:24:02,Top up Mulu tapi skin ga d kasih yng epik
Ahmad Zainuddin,2024-10-27 09:23:58,Tolong di perbaiki bug yg masih merugikan tim
Ade Setiawan,2024-10-27 09:23:34,Game nya seru wajib deh coba game ini
27_Rafael Bagas Aryasatya Prabadevendra,2024-10-27 09:23:09,"Kadang ketemu sama yang main duo, satunya bener satunya darksistem dan matchmakingnya buruk sekali"
Angela Apriberri,2024-10-27 09:22:42,"Jelek, pilih kasih dan juga suka ngirim tim dark sistem, lawan nya ga setara. Pemberian skor jg ga imbang ga suka game ini jelek"
Isna Prahesti,2024-10-27 09:22:14,Bagus
Satria Utama,2024-10-27 09:20:24,GAME YANG SANGAT BURUK BANYAK PLAYER YG EGOIS
Bay Day,2024-10-27 09:20:21,game goblg bayak dar sistem gem tolol asu gem ngetod
And rajab Dg ngasa,2024-10-27 09:18:50,Kasih tim bot tolol monton
William Chaniago,2024-10-27 09:18:42,Sangat menyenangkan
FH GAMING,2024-10-27 09:18:32,muntun baik tapi banyak dark sistem hehe makanya aku kasih 4 bintang mabok bintang naik turun aku legen lagi hade
Desi Sumarsih,2024-10-27 09:16:03,gem tolol main ml terus raji kalah GEm tolol emang mending main FF dari pada main ml gem banyak daksitem
Gery Perangian,2024-10-27 09:15:55,game tolol di kasih nya tim drak sistem
Petrik Starr,2024-10-27 09:15:46,"Game Aneh kadang ngeleg tiba tiba, pas lagi war eh malah ngeleg padahal sinyal bagus,jdi nya come back, males bet nih game, udh rusak"
Kal Ff,2024-10-27 09:15:41,"Game mobile legend bangbang emang seru dan bikin nagih, Tapi tolong draksistem nya kurangin"
Raffin Maulana,2024-10-27 09:14:56,Sistemnya tolong dibenerin moonton masa iya dapet tim kek bot Mulu sue bener lu Lama⅔ gua uninstall juga nih apk👊
Maria De fatima,2024-10-27 09:14:54,Karena bagus bisa kasih skin gratis
Realme Medan,2024-10-27 09:14:52,Bikin stres aja ini gem
Kevindio Leklora,2024-10-27 09:14:46,bintang lima bagi skin dong moonton🤣🙏
Vixry Mhs,2024-10-27 09:14:00,Terlalu banyak dark sistem
Gafsar Lip,2024-10-27 09:13:00,Game ngentod
Nino Arvino,2024-10-27 09:12:57,Game burik
Panca Asyirbuni,2024-10-27 09:12:39,"Moonton gak asik,,, gak jelas mulu dapet tim, kalo bisa di Saring dulu lah Asem tim nya. Gw stres maen dapet tim begini terus kasih 1 bintang ajja Hapus aja game macam begini,, sinyal nya pun ngak pernah di benerin, selalu ngelag"
SADDAM OBM,2024-10-27 09:12:20,semoga moonton ny meninggal dunia ya allah amiin
Riyan Paputungan,2024-10-27 09:11:40,Game payah
Agus hermawan,2024-10-27 09:10:58,Nama aku rizki aku ga ada pengalaman. Ga ada foto
Renol Gtr,2024-10-27 09:10:57,"Dasar geme haram bikin banyak dosa setiap main kena dark sistem terus, bagi semua orang berenti main geme ini dasar geme haram"
Ira Yanti,2024-10-27 09:09:43,Ngelek kali
yusup supriyadi,2024-10-27 09:09:32,Nyerah gue bng main cuma untuk KLH tiap main diksih tm bott 20x los menng 2x jadi MLS jadi user ml pensi gak adil
Kaff Ayatullah,2024-10-27 09:06:47,Huuuu setiap abis menang pasti KLH trs di temuin Tim nya bot gk jls bet 👾👾👾👾👾👾👾👾👾👾👾👾
Taufik Hidayat,2024-10-27 09:06:41,Ngasih match making ga adil mulu
Joko prastyo,2024-10-27 09:05:26,"saya suka dg game ini, tapi pesan buat papa moonton jangan kebanyakan update, kalau saya ga masalah cuma kalau orang"" yg mohon maaf ya yang hp nya kurang bagus itu kasihan kalau kebanyakan update temen"" ku pada ngeluh soal kebanyakan update"
Ayam Serama,2024-10-27 09:05:18,match making sangat tidak adil
novelin,2024-10-27 09:05:17,HEH YANG BENER DIKIT LAH KLO NGASIH TIM MINIMAL SEIMBANG LAH INI TIM MUSUH JAGO TIM GW DARKSITEM SEMUA GAJELAS EMANG YAA WOII YANG BENER NGASIH TIM TUH
Aluijatulo bll,2024-10-27 09:05:07,Game ini sangat bagus dan mengagumkan
Ayah Ina,2024-10-27 09:04:52,Seru baget -benget-bagettan
Ferdinan Buan,2024-10-27 09:04:37,Wee ini monton macam apa ini baru menang langsung kasih lostrek sumpah ini game buruk monton pelit perhitungan game pelit pula mau naik rank pun tak bisa monton pelit
Willy,2024-10-27 09:04:33,"Mantap lose streak 24 kali , tambah kan lagi dark sistemnya ya 🥳👏😑"
Winda Ferri,2024-10-27 09:03:46,Saya suka main gem MOBA lainya tapi gem MOBA ini sangat bagus dan realis tis
Opendi Romedon,2024-10-27 09:02:09,Ml sangat Bagus
adi candra sofiah,2024-10-27 09:01:16,Selalu di kasih draksytem
Hendun Jr,2024-10-27 09:00:34,"Tiap main selalu dpt tim dark sistem,"
Fahriz Rizkynurfazri,2024-10-27 09:00:21,"Sejak habis update patch Soyou makin aneh,Pakai wifi ga bisa login,padahal buka HOK lancar jaya,tolong diperbaiki,dan satu masalah lagi yaitu sistem matchmaking yang ga adil,kadang dikasih tim Legend,dan musuh mytich glory"
A N,2024-10-27 09:00:06,"Game ga jelas puluhan match selalu tim gak seimbang selalu diberi tim yang gak bisa main milih draft pick sesuka sendiri ngetroll giliran tim musuh pasti selalu kompak, saya sebagai player solo capek dengan matchmaking sampah seperti ini"
Komodo Mangan megawati,2024-10-27 09:00:04,"Gamenya bagus,grafiknya juga bagus tpi knp setiap seson/update kombo di magic chess ada yg ilang Seperti kombo blazsing,kombo saber,trs hero seperti ling,masya,kimmy,falir knp di ilangin dari magic chess??aku cuma mau minta tolong kombo dan hero yg dulu di kembalikan lgi ke magic chess tpi klo bisa"
shakeel aziiz,2024-10-27 08:59:39,Aku kasih bintang 4 karna ada yang kurang yaitu event dari mlbb
Salman Ismail blitar,2024-10-27 08:59:36,Sebenarnya game ini bagus aja cuman sistem matchmaking rank nya banyak dark sistem pas sola udh segitu aja saranku ngasih tim yang seimbang lah
Ryan Nuansa,2024-10-27 08:59:24,"GAME BUSUK, MAIN SOLO MATCH MAKING SELALU TIDAK ADIL(BANYAK NABRAK ROLE, TROLL, FEEDER.. DARK SISTEM DLL) JARINGAN BAGUS WIFII DIRUMAH BISA2 NYA TIBA2 MERAH/KUNING..MAIN GAME BIAR HAPPY INI MALAH STRES.. PERCUMA TOP UP, BELI SKIN DLL.. TAPI GAME NYA SENDIRI ZHOLIM BUAT EMOSI.."
Kamaludin Kamaludin,2024-10-27 08:59:03,"Mantap, tapi kurangin dark sistem nya montoon"
Devita Riyanti,2024-10-27 08:59:01,Pecinta game moba pasti suka dengan game ini sangat seru dan menarik
Tri Septio Y,2024-10-27 08:58:41,Game pembodohan
Okky Viky,2024-10-27 08:58:22,"Efek event brawl, diam di base di report gk ngaruh"
Jullio Achwan,2024-10-27 08:58:01,Apa cuman gua yg ngerasa ini game makin berat suka ngelag ga sesuai settingan grapik sama frame rate wkkwkwkw lag parah
Abiyu Busuk,2024-10-27 08:56:41,Saya beri bintang lima tapi montoon harus beliin aku Natan special
Riswanto Wanto,2024-10-27 08:56:41,gem burik di lok.terus
Cayawijaya05 Caya doang,2024-10-27 08:55:18,dengan MLBB aku dapet kebahagiaan dengan WS nya tapi di balik ke bahagiaan WS ada hati yg hancur begitu saja :)
Azzam M. Fadilah,2024-10-27 08:55:14,"5vs5 atau 1vs9? Kalo bisa langsung ban yang ngetroll Dapet tim sampah banget kek apa tau Popol hyper, vexana exp, ngasih tim yang bener kalian punya akal buat bikin game tapi gak punya akal buat ngasih tim"
Adji Nurfadilah,2024-10-27 08:55:03,Darksystem nya itu loh
Kuyung Sany,2024-10-27 08:54:57,Kece
Jun June,2024-10-27 08:54:48,"Maaf untuk game ini saya kasih bintang 1 karena,mohon ya montoon tolong saya kan gk ngapai2 trs tiba2 di laporin dan kredit skor saya turun padahal saya main udh bener gendong pula tapi masih aj di laporin mohon buat montoon untuk org2 yg laporin ny gk jelas tanpa alasan jan di sepelein aj kasian org yg udh gendong cape2 malahan di laporin trs turun kredit skor nya!!!"
Kastrol Geheng,2024-10-27 08:54:34,"game gajelas, grafik perih kemata, topup mahal, banyak darksistem"
Buk Rafi,2024-10-27 08:53:51,Celasik keredit sekor Reng keredit sekor juga malas main deh gem apa ini serba keredit sekor
Fahrezky Rafisia,2024-10-27 08:53:35,"Montonnnnnn ajinggggggg kasih tim gk waraassssss, capek gw muntonnnnnnnnnnnnnnnnn, kalah terus ya ampunnnnnn, kasih tim yang waras lah jangan kasih musih yang epic abadi, Draksitem, jangan kasih skin gratis mulu mending kasih timm yang jelasssssss ajjaaaaaaaaaa cepekkkkkkkkkk."
Ahmad Sabil,2024-10-27 08:53:11,tolong dibenarkan sistem mathc mavking
Bola Voli,2024-10-27 08:52:18,kalo ngasi tim yg bener anj
Muhammad Hafizh,2024-10-27 08:51:53,"dah lah pensi lagi aj, muak gua Ama tim nya ngntod, seminggu full gua kalah Mulu, tolol pemainnya"
Muhammad Fauzan,2024-10-27 08:51:43,"Gem bagus,aku suka monnton😁😁"
Anggi Vitriani,2024-10-27 08:51:36,moonton pepek
Sara Marbuhal Sibuea,2024-10-27 08:51:19,Match making benerin kek
achmad alif,2024-10-27 08:50:36,"Sistem Matchmaking sampah banget!!, gw main dari malem sampai pagi dari bintang 16 turun ke 12 gara gara role nya pada sama, bikin kaya hok sana biar gamenya bisa tambah seru tanpa ada player yg rolenya tabrakan"
Nopi Yanti sagita,2024-10-27 08:50:22,Gamenya sangat seru
rony jubek,2024-10-27 08:49:46,"Bintang 1 grafik elit sinyal sulit, mending game sebelah."
Ahmad Fakenzi,2024-10-27 08:49:41,Sagat menantan
Aswi Ahmad,2024-10-27 08:49:27,"game merusak mental, jadi kurang tidur, kurang sosialisasi, banyak dampak negarifnya, waktunya habis untuk game, mending GK main ini malah enak pikirannya, game merusak mental, lostrek Mulu, main 16 metch malah ngestak di itu mulu"
Rodhitur Rahman Lubis,2024-10-27 08:49:18,GAME BB ISINYA DARKSISTEM SEMUA
Azzam Dwi Nurdiansyah,2024-10-27 08:48:56,Suck teammate
Indah Yusmiyati,2024-10-27 08:48:47,aku akan beri bintang 5 kalau akun baruku spr_kalzz29 dapat diamond
Anggy beng beng,2024-10-27 08:48:40,Awas lu monton gua tau rumah lu mati ama gua cape gua anj di kasih temen drak sistem semua
Its Kelin,2024-10-27 08:48:29,game bikin stress ajg
Nathan Uktolseya,2024-10-27 08:48:20,"game apalah,udah mau mytik losestreak stack di legend trus ksi tim yg bner lah"
Mariah 1382,2024-10-27 08:48:02,dapat tim afk terus lo streak jadinya tim ngetroll moton belum apa suren cape rank lagend rasa epik
Reno Ramadhan,2024-10-27 08:46:56,Tolong beri saya tim pro
Reza Haho,2024-10-27 08:46:32,Seru pokok nya wajib main si
Alex Bizer,2024-10-27 08:45:34,Montod anjg isinya dark sistem semua kntl
Robi Anugrah,2024-10-27 08:45:29,Keren tapi aku minta satu permintaan yaitu aku kasih win lah😭
Alfarasyaputra Putra,2024-10-27 08:45:08,P Bagus'
